E	db0_pair_dE	db0_pion_dE	db0_rsh_dE	db0_dE
1.158948303439807e21	3.55655824950876e-11	2.273743724219092e-8	7.358487281534e-11	2.2773002823329904e-8
1.1723818032865997e21	3.5294968116712755e-11	2.2731270247292338e-8	7.358487281534e-11	2.276656521486892e-8
1.1859710123376658e21	3.5026183747297016e-11	2.272527515403098e-8	7.358487281534e-11	2.2760301336523834e-8
1.1997177354358856e21	3.4759219533175297e-11	2.2719447622444332e-8	7.358487281534e-11	2.2754206841818522e-8
1.213623798344237e21	3.449406579066482e-11	2.2713783409085892e-8	7.358487281534e-11	2.274827747422905e-8
1.2276910479883604e21	3.423071277431084e-11	2.2708278352692234e-8	7.358487281534e-11	2.274250906436038e-8
1.2419213527017796e21	3.3969150786389196e-11	2.2702928379562195e-8	7.358487281534e-11	2.2736897530330155e-8
1.2563166024741214e21	3.370937015760071e-11	2.269772950222296e-8	7.358487281534e-11	2.273143887332792e-8
1.2708787092020543e21	3.34513612110556e-11	2.2692677824204033e-8	7.358487281534e-11	2.272612918564321e-8
1.2856096069432965e21	3.3195114329621266e-11	2.2687769524597194e-8	7.358487281534e-11	2.2720964638262156e-8
1.3005112521734045e21	3.294061990139175e-11	2.2683000881081894e-8	7.358487281534e-11	2.2715941500713426e-8
1.3155856240457052e21	3.268786832104047e-11	2.2678368234834086e-8	7.358487281534e-11	2.2711056103010147e-8
1.3308347246540706e21	3.2436850071395236e-11	2.2673868007586225e-8	7.358487281534e-11	2.270630485875258e-8
1.346260579298911e21	3.218755556709968e-11	2.2669496737726818e-8	7.358487281534e-11	2.2701684293803958e-8
1.3618652367560772e21	3.1939975317036473e-11	2.2665250996190213e-8	7.358487281534e-11	2.2697190971036667e-8
1.377650769549055e21	3.1694099798877675e-11	2.2661127456783856e-8	7.358487281534e-11	2.269282155615631e-8
1.3936192742241377e21	3.1449919593971124e-11	2.2657122863540016e-8	7.358487281534e-11	2.2688572783654066e-8
1.4097728716289676e21	3.120742525330839e-11	2.2653234037536748e-8	7.358487281534e-11	2.2684441462324643e-8
1.426113707194124e21	3.096660707627649e-11	2.264945786944056e-8	7.358487281534e-11	2.268042447618515e-8
1.4426439512181587e21	3.0727456237436397e-11	2.264579132325804e-8	7.358487281534e-11	2.2676518779786344e-8
1.4593657991557517e21	3.048996308130559e-11	2.2642231447743885e-8	7.358487281534e-11	2.2672721411117954e-8
1.476281471909391e21	3.025411826658212e-11	2.263877534191234e-8	7.358487281534e-11	2.2669029461166005e-8
1.4933932161242473e21	3.001991273500583e-11	2.2635420190779053e-8	7.358487281534e-11	2.266544010296231e-8
1.5107033044866556e21	2.978733673236945e-11	2.2632163233914646e-8	7.358487281534e-11	2.266195057070762e-8
1.5282140360258646e21	2.9556381267717946e-11	2.2629001790962374e-8	7.358487281534e-11	2.2658558172135236e-8
1.5459277364194784e21	2.9327037060362096e-11	2.2625933230975772e-8	7.358487281534e-11	2.2655260268327306e-8
1.5638467583022415e21	2.909929498241874e-11	2.2622954998671954e-8	7.358487281534e-11	2.2652054293503137e-8
1.5819734815786014e21	2.887314581084081e-11	2.2620064601749478e-8	7.358487281534e-11	2.2648937747420463e-8
1.600310313738695e21	2.8648580434870898e-11	2.2617259603820813e-8	7.358487281534e-11	2.2645908183283127e-8
1.6188596901781992e21	2.8425589705444796e-11	2.2614537635806544e-8	7.358487281534e-11	2.2642963224102853e-8
1.6376240745216824e21	2.8204164606939916e-11	2.261189637304851e-8	7.358487281534e-11	2.2640100536094744e-8
1.6566059589499153e21	2.7984296016580685e-11	2.2609333576350567e-8	7.358487281534e-11	2.263731787332508e-8
1.675807864530762e21	2.7765974949118076e-11	2.260684704270334e-8	7.358487281534e-11	2.2634613018977283e-8
1.6952323415541214e21	2.7549192375414305e-11	2.2604434616832505e-8	7.358487281534e-11	2.2631983808825374e-8
1.7148819698705338e21	2.7333939369175774e-11	2.260209422238398e-8	7.358487281534e-11	2.2629428159871256e-8
1.7347593592339327e21	2.712020697547177e-11	2.2599823818810084e-8	7.358487281534e-11	2.2626944024848794e-8
1.754867149648145e21	2.6907986279454415e-11	2.259762143674656e-8	7.358487281534e-11	2.2624529423152095e-8
1.775208011717636e21	2.6697268431793523e-11	2.259548513606396e-8	7.358487281534e-11	2.2622182405746398e-8
1.7957846470020896e21	2.6488044578888285e-11	2.259341303191715e-8	7.358487281534e-11	2.2619901076738205e-8
1.8165997883753287e21	2.6280305600420635e-11	2.2591403297433144e-8	7.358487281534e-11	2.261768360478909e-8
1.837656200388165e21	2.6074043326428228e-11	2.2589454146969418e-8	7.358487281534e-11	2.2615528191122037e-8
1.8589566796356882e21	2.5869248679385137e-11	2.258756384771439e-8	7.358487281534e-11	2.2613433096324002e-8
1.8805040551285757e21	2.566591299721958e-11	2.258573070755212e-8	7.358487281534e-11	2.2611396619535062e-8
1.9023011886689459e21	2.5464027530612394e-11	2.2583953082124295e-8	7.358487281534e-11	2.2609417109739132e-8
1.9243509752303245e21	2.526358365207535e-11	2.2582229361018075e-8	7.358487281534e-11	2.2607492945744572e-8
1.9466563433422633e21	2.5064572717755476e-11	2.258055798288648e-8	7.358487281534e-11	2.2605622555553286e-8
1.9692202554791654e21	2.4866986171032645e-11	2.2578937449451133e-8	7.358487281534e-11	2.2603804436311795e-8
1.9920457084538714e21	2.4670815401635294e-11	2.2577366263912823e-8	7.358487281534e-11	2.2602037080612802e-8
2.0151357338155504e21	2.4476051913439344e-11	2.2575843003335556e-8	7.358487281534e-11	2.2600319055036975e-8
2.038493398252464e21	2.4282687200200575e-11	2.2574366255726296e-8	7.358487281534e-11	2.2598648942978893e-8
2.0621218039991362e21	2.409071278876861e-11	2.2572934673043567e-8	7.358487281534e-11	2.2597025385958128e-8
2.086024089248505e21	2.390012029038598e-11	2.257154692501653e-8	7.358487281534e-11	2.259544704525937e-8
2.1102034285685878e21	2.371090126046161e-11	2.257020173004174e-8	7.358487281534e-11	2.2593912630868345e-8
2.1346630333242454e21	2.3523047314493404e-11	2.2568897828999714e-8	7.358487281534e-11	2.2592420877118366e-8
2.1594061521035586e21	2.333655019027053e-11	2.256763401140814e-8	7.358487281534e-11	2.259097056150302e-8
2.1844360711494285e21	2.3151401540308557e-11	2.2566409095002275e-8	7.358487281534e-11	2.258956049708743e-8
2.2097561147958941e21	2.296759313198116e-11	2.2565221922513243e-8	7.358487281534e-11	2.2588189514730286e-8
2.2353696459097965e21	2.2785116651863647e-11	2.2564071379555347e-8	7.358487281534e-11	2.2586856495360775e-8
2.2612800663372704e21	2.2603963982227985e-11	2.256295638357371e-8	7.358487281534e-11	2.2585560346429047e-8
2.2874908173557042e21	2.2424126921773788e-11	2.2561875866609064e-8	7.358487281534e-11	2.2584299993510826e-8
2.3140053801306447e21	2.224559735386324e-11	2.2560828809804368e-8	7.358487281534e-11	2.258307440617571e-8
2.3408272761782943e21	2.2068367178527227e-11	2.2559814213737387e-8	7.358487281534e-11	2.2581882580293394e-8
2.367960067833069e21	2.1892428294157737e-11	2.255883109871588e-8	7.358487281534e-11	2.2580723528044277e-8
2.3954073587208794e21	2.1717772695150835e-11	2.255787853759788e-8	7.358487281534e-11	2.2579596309302493e-8
2.4231727942375907e21	2.1544392389741978e-11	2.255695560246515e-8	7.358487281534e-11	2.257849999471006e-8
2.45126006203334e21	2.137227939184054e-11	2.255606140406757e-8	7.358487281534e-11	2.257743368375198e-8
2.47967289250215e21	2.120142579038729e-11	2.2555195087572022e-8	7.358487281534e-11	2.2576396513663934e-8
2.508415059277541e21	2.1031823692335994e-11	2.255435579890668e-8	7.358487281534e-11	2.2575387622477356e-8
2.5374903797335615e21	2.0863465202551316e-11	2.2553542730294166e-8	7.358487281534e-11	2.2574406194552623e-8
2.566902715491952e21	2.0696342532922656e-11	2.2552755086529503e-8	7.358487281534e-11	2.257345142990059e-8
2.596655972934862e21	2.053044784549198e-11	2.2551992104604066e-8	7.358487281534e-11	2.257252255310183e-8
2.6267541037238384e21	2.0365773422811272e-11	2.2551253019871663e-8	7.358487281534e-11	2.257161879329157e-8
2.657201105324496e21	2.0202311508049655e-11	2.255053712265079e-8	7.358487281534e-11	2.2570739433064908e-8
2.6880010215376075e21	2.004005441136976e-11	2.254984370336416e-8	7.358487281534e-11	2.25698837580622e-8
2.7191579430360077e21	1.9878994499710543e-11	2.2549172077449018e-8	7.358487281534e-11	2.2569051071656928e-8
2.7506760079080675e21	1.9719124128959066e-11	2.2548521577274465e-8	7.358487281534e-11	2.2568240701489408e-8
2.7825594022071144e21	1.9560435706868443e-11	2.2547891558571658e-8	7.358487281534e-11	2.2567451994253852e-8
2.8148123605075813e21	1.9402921678553167e-11	2.2547281398023783e-8	7.358487281534e-11	2.2566684320472105e-8
2.847439166467236e21	1.924657454778102e-11	2.254669048545544e-8	7.358487281534e-11	2.2565937059662938e-8
2.880444153396298e21	1.9091386796141427e-11	2.2546118232752114e-8	7.358487281534e-11	2.2565209620348158e-8
2.913831704832777e21	1.8937350991007665e-11	2.2545564052613636e-8	7.358487281534e-11	2.2564501403667484e-8
2.9476062551248585e21	1.878445974123646e-11	2.2545027419523868e-8	7.358487281534e-11	2.2563811879391934e-8
2.981772290019661e21	1.863270560719874e-11	2.2544507765357143e-8	7.358487281534e-11	2.2563140470664978e-8
3.016334347259197e21	1.848208128255962e-11	2.254400457625451e-8	7.358487281534e-11	2.25624866575826e-8
3.051297017182858e21	1.8332579423672496e-11	2.2543517345906658e-8	7.358487281534e-11	2.256184992520531e-8
3.0866649433372743e21	1.8184192989793527e-11	2.2543045582522048e-8	7.358487281534e-11	2.2561229775736767e-8
3.122442823092845e21	1.803691429680572e-11	2.2542588802754445e-8	7.358487281534e-11	2.2560625716049455e-8
3.158635408267819e21	1.789073636005771e-11	2.254214655071083e-8	7.358487281534e-11	2.256003728680278e-8
3.1952475057592006e21	1.7745652004414373e-11	2.2541718365475672e-8	7.358487281534e-11	2.2559464017384576e-8
3.2322839781813807e21	1.7601654068032866e-11	2.2541303811196704e-8	7.358487281534e-11	2.2558905466020057e-8
3.2697497445117544e21	1.7458735457231574e-11	2.2540902468039796e-8	7.358487281534e-11	2.2558361203347694e-8
3.3076497807442423e21	1.7316889100746303e-11	2.2540513930758988e-8	7.358487281534e-11	2.2557830819463002e-8
3.3459891205499613e21	1.7176107961788283e-11	2.2540137787448576e-8	7.358487281534e-11	2.255731389539212e-8
3.384772855945983e21	1.703638504252876e-11	2.2539773662002573e-8	7.358487281534e-11	2.2556810047996305e-8
3.4240061379714115e21	1.689771336153522e-11	2.2539421182897094e-8	7.358487281534e-11	2.2556318896472536e-8
3.463694177371734e21	1.6760085835826223e-11	2.2539079972048425e-8	7.358487281534e-11	2.2555840055853385e-8
3.503842245290661e21	1.6623495872203182e-11	2.2538749687901222e-8	7.358487281534e-11	2.2555373184422302e-8
3.544455673970436e21	1.6487936635307882e-11	2.253842998176434e-8	7.358487281534e-11	2.2554917917624755e-8
3.5855398574598023e21	1.6353400769392856e-11	2.2538120526761844e-8	7.358487281534e-11	2.2554473928416412e-8
3.6271002523306484e21	1.62198821422256e-11	2.2537820993067332e-8	7.358487281534e-11	2.2554040875764868e-8
3.669142378402479e21	1.6087373502808222e-11	2.2537531084376776e-8	7.358487281534e-11	2.2553618456652772e-8
3.711671819475767e21	1.5955868297826287e-11	2.253725048763936e-8	7.358487281534e-11	2.2553206355558974e-8
3.7546942240733213e21	1.5825359813321675e-11	2.2536978905205534e-8	7.358487281534e-11	2.2552804265961686e-8
3.7982153061907363e21	1.569584139448529e-11	2.253671605801115e-8	7.358487281534e-11	2.255241189799956e-8
3.8422408460550453e21	1.5567306428320487e-11	2.2536461682371584e-8	7.358487281534e-11	2.2552028989614028e-8
3.886776690892668e21	1.5439748299962e-11	2.2536215490732283e-8	7.358487281534e-11	2.2551655238455152e-8
3.931828755705754e21	1.531316047228553e-11	2.2535977242343084e-8	7.358487281534e-11	2.2551290403292713e-8
3.9774030240580365e21	1.5187536395143478e-11	2.253574667157733e-8	7.358487281534e-11	2.2550934207957127e-8
4.0235055488692765e21	1.506286960658018e-11	2.253552354725693e-8	7.358487281534e-11	2.25505864167687e-8
4.0701424532194386e21	1.493915362472953e-11	2.2535307624248252e-8	7.358487281534e-11	2.2550246778116665e-8
4.117319931161662e21	1.4816382058277015e-11	2.2535098676072358e-8	7.358487281534e-11	2.254991505907937e-8
4.165044248545185e21	1.4694548463968224e-11	2.253489648398612e-8	7.358487281534e-11	2.25495910326296e-8
4.2133217438472717e21	1.4573646543360668e-11	2.253470083600603e-8	7.358487281534e-11	2.2549274482328476e-8
4.262158829015325e21	1.4453669946722709e-11	2.2534511518603277e-8	7.358487281534e-11	2.2548965188306556e-8
4.311561990318211e21	1.433461238747261e-11	2.2534328332469214e-8	7.358487281534e-11	2.25486629449487e-8
4.3615377892080054e21	1.4216467608968207e-11	2.2534151089238743e-8	7.358487281534e-11	2.2548367555826152e-8
4.4120928631911717e21	1.4099229398477465e-11	2.2533979581807286e-8	7.358487281534e-11	2.2548078811198844e-8
4.463233926710397e21	1.3982891555743658e-11	2.2533813645888667e-8	7.358487281534e-11	2.2547796537013643e-8
4.5149677720360835e21	1.3867447931278817e-11	2.2533653097939416e-8	7.358487281534e-11	2.2547520545346857e-8
4.567301270168747e21	1.3752892408603436e-11	2.253349775761235e-8	7.358487281534e-11	2.2547250649713592e-8
4.620241371751294e21	1.3639218887668725e-11	2.2533347475423667e-8	7.358487281534e-11	2.2546986694526004e-8
4.6737951079924635e21	1.3526421324911565e-11	2.2533202068198115e-8	7.358487281534e-11	2.2546728488866812e-8
4.727969591600371e21	1.3414493693127602e-11	2.253306140095409e-8	7.358487281534e-11	2.2546475895079685e-8
4.782772017727486e21	1.3303430001475738e-11	2.2532925306362165e-8	7.358487281534e-11	2.2546228736507207e-8
4.838209664925937e21	1.3193224273135436e-11	2.2532793645241156e-8	7.358487281534e-11	2.254598686966883e-8
4.894289896114531e21	1.3083870633603699e-11	2.2532666275114286e-8	7.358487281534e-11	2.2545750144553824e-8
4.951020159556331e21	1.297536314639802e-11	2.2532543050808743e-8	7.358487281534e-11	2.2545518413295602e-8
5.008407989848213e21	1.2867695815288346e-11	2.2532423853047588e-8	7.358487281534e-11	2.254529154913098e-8
5.066461008921248e21	1.2760863125654332e-11	2.253230853793628e-8	7.358487281534e-11	2.2545069400784855e-8
5.125186927053333e21	1.2654859116758264e-11	2.2532196994999636e-8	7.358487281534e-11	2.2544851855078033e-8
5.184593543892892e21	1.2549678050269827e-11	2.2532089088216647e-8	7.358487281534e-11	2.2544638767149847e-8
5.244688749495119e21	1.244531417839705e-11	2.2531984712713117e-8	7.358487281534e-11	2.2544430027927253e-8
5.305480525369552e21	1.2341761806559685e-11	2.253188374153881e-8	7.358487281534e-11	2.2544225503279223e-8
5.366976945540476e21	1.2239015269377189e-11	2.253178608371069e-8	7.358487281534e-11	2.2544025099508883e-8
5.42918617761892e21	1.2137068936366308e-11	2.2531691614510955e-8	7.358487281534e-11	2.2543828683326467e-8
5.49211648388779e21	1.2035917214465612e-11	2.253160023421233e-8	7.358487281534e-11	2.2543636150865577e-8
5.555776222398855e21	1.1935554520164024e-11	2.2531511855288993e-8	7.358487281534e-11	2.254344740902092e-8
5.620173848083188e21	1.1835975324115932e-11	2.2531426370945538e-8	7.358487281534e-11	2.2543262346839805e-8
5.68531791387373e21	1.1737174241037043e-11	2.2531343683454135e-8	7.358487281534e-11	2.2543080858282942e-8
5.751217071841614e21	1.1639145550901511e-11	2.2531263707436643e-8	7.358487281534e-11	2.254290285389492e-8
5.817880074344911e21	1.1541883938307884e-11	2.2531186358086356e-8	7.358487281534e-11	2.2542728242074497e-8
5.885315775191451e21	1.144538399427143e-11	2.2531111546760873e-8	7.358487281534e-11	2.2542556931460357e-8
5.953533130814346e21	1.1349640320516361e-11	2.2531039193889886e-8	7.358487281534e-11	2.254238883442313e-8
6.022541201461928e21	1.1254647593894351e-11	2.2530969215007004e-8	7.358487281534e-11	2.2542223862481818e-8
6.092349152400686e21	1.1160400375950451e-11	2.25309015346072e-8	7.358487281534e-11	2.2542061934805327e-8
6.162966255132942e21	1.1066893594071435e-11	2.253083608126209e-8	7.358487281534e-11	2.2541902974670472e-8
6.234401888627839e21	1.0974121893350196e-11	2.2530772779247854e-8	7.358487281534e-11	2.2541746901089805e-8
6.306665540567406e21	1.0882080048521873e-11	2.2530711555553798e-8	7.358487281534e-11	2.2541593635820074e-8
6.379766808606257e21	1.0790762850700187e-11	2.2530652358616846e-8	7.358487281534e-11	2.254144312332115e-8
6.453715401646702e21	1.0700165143560285e-11	2.2530595100656874e-8	7.358487281534e-11	2.2541295264547333e-8
6.52852114112782e21	1.0610281798624619e-11	2.253053973073519e-8	7.358487281534e-11	2.25411500131602e-8
6.604193962330305e21	1.0521107717611074e-11	2.253048618451268e-8	7.358487281534e-11	2.2541007290081556e-8
6.680743915695587e21	1.0432637823198242e-11	2.2530434406338583e-8	7.358487281534e-11	2.2540867044100112e-8
6.75818116816111e21	1.0344867066221377e-11	2.2530384337426087e-8	7.358487281534e-11	2.254072920428233e-8
6.836516004510211e21	1.0257790443545105e-11	2.2530335911633706e-8	7.358487281534e-11	2.254059370183397e-8
6.915758828738525e21	1.0171402952923655e-11	2.2530289085380296e-8	7.358487281534e-11	2.254046048818539e-8
6.995920165435346e21	1.0085699762493127e-11	2.2530243807401502e-8	7.358487281534e-11	2.254032950711383e-8
7.07701066118189e21	1.0000675676548764e-11	2.2530200028022396e-8	7.358487281534e-11	2.2540200704015894e-8
7.159041085964859e21	9.916326053017494e-12	2.2530157690300023e-8	7.358487281534e-11	2.2540074014867456e-8
7.242022334607315e21	9.832645941428792e-12	2.2530116751924827e-8	7.358487281534e-11	2.2539949396880188e-8
7.325965428215201e21	9.749630507992972e-12	2.253007716932561e-8	7.358487281534e-11	2.2539826801568605e-8
7.41088151564157e21	9.667274964717762e-12	2.2530038893327986e-8	7.358487281534e-11	2.2539706168550075e-8
7.496781874966846e21	9.585574517469703e-12	2.253000188382458e-8	7.358487281534e-11	2.2539587457251085e-8
7.583677914997191e21	9.504524424203543e-12	2.2529966090429396e-8	7.358487281534e-11	2.2539470614594045e-8
7.671581176779271e21	9.424119975657537e-12	2.2529931491425972e-8	7.358487281534e-11	2.2539355609995407e-8
7.760503335133571e21	9.344356469457055e-12	2.252989803336199e-8	7.358487281534e-11	2.2539242389406743e-8
7.850456200204478e21	9.265229390070624e-12	2.2529865688142196e-8	7.358487281534e-11	2.2539130918008468e-8
7.94145171902934e21	9.186733834763261e-12	2.2529834407829e-8	7.358487281534e-11	2.2539021143227793e-8
8.033501977124702e21	9.108865342462742e-12	2.2529804168032945e-8	7.358487281534e-11	2.2538913034123767e-8
8.126619200091945e21	9.031619337084293e-12	2.252977492947541e-8	7.358487281534e-11	2.2538806548829392e-8
8.220815755240507e21	8.954991250530303e-12	2.2529746666723157e-8	7.358487281534e-11	2.253870165926183e-8
8.316104153230962e21	8.878976589796679e-12	2.2529719329162364e-8	7.358487281534e-11	2.2538598306462246e-8
8.412497049736084e21	8.803570868903353e-12	2.2529692903021102e-8	7.358487281534e-11	2.253849647408771e-8
8.510007247122247e21	8.728769611746006e-12	2.2529667355287487e-8	7.358487281534e-11	2.2538396124660757e-8
8.608647696149209e21	8.6545683796003e-12	2.252964265578053e-8	7.358487281534e-11	2.2538297225377834e-8
8.708431497690724e21	8.580962791504824e-12	2.252961877974548e-8	7.358487281534e-11	2.2538199741629352e-8
8.809371904473955e21	8.50794843755862e-12	2.252959569070737e-8	7.358487281534e-11	2.253810363800347e-8
8.911482322840201e21	8.435520993308971e-12	2.2529573370026783e-8	7.358487281534e-11	2.2538008889691375e-8
9.01477631452488e21	8.363676124954133e-12	2.2529551790667947e-8	7.358487281534e-11	2.2537915467063724e-8
9.119267598459298e21	8.292409529780886e-12	2.2529530925236945e-8	7.358487281534e-11	2.2537823334940742e-8
9.224970052592137e21	8.221716945767104e-12	2.2529510761904905e-8	7.358487281534e-11	2.253773247897473e-8
9.331897715733238e21	8.151594132710542e-12	2.252949126560433e-8	7.358487281534e-11	2.2537642859853136e-8
9.440064789417564e21	8.082036865936036e-12	2.2529472417953285e-8	7.358487281534e-11	2.2537554453320833e-8
9.549485639791966e21	8.013040968784846e-12	2.2529454195523234e-8	7.358487281534e-11	2.2537467235087498e-8
9.660174799522606e21	7.944602191248097e-12	2.252943658025271e-8	7.358487281534e-11	2.253738118287044e-8
9.772146969725725e21	7.876716648087766e-12	2.2529419556310078e-8	7.358487281534e-11	2.2537296273446902e-8
9.885417021919533e21	7.80937997982535e-12	2.2529403088146512e-8	7.358487281534e-11	2.2537212467212548e-8
1.0e22	7.742588189697265e-12	2.25293871765625e-8	7.358487281534e-11	2.2537129765625e-8
